Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
markconnolly_IRE,Mark Connolly,Ireland,Derry City,DF,Centre_Back,62,39,36,49,43,61,71
jamesconnolly_WAL,James Connolly,Wales,Crewe Alexandra,DF,Centre_Back,62,57,28,47,51,61,70
dionconroy_ENG,Dion Conroy,England,Crawley Town,DF,Centre_Back,62,55,28,49,57,61,72
cameroncook_AUS,Cameron Cook,Australia,Perth Glory,GK,Goalkeeper,62,61,60,64,64,30,63
lucascopado_GER,Lucas Copado,Germany,Energie Cottbus,FW,Striker,62,60,65,53,68,22,45
deancornelius_SCO,Dean Cornelius,Scotland,Harrogate Town,MF,Defensive_Midfielder,62,73,48,61,63,57,62
samcosgrove_ENG,Sam Cosgrove,England,Barnsley,FW,Striker,62,53,64,49,56,27,77
liamcoyle_NOR,Liam Coyle,Northern Ireland,Accrington,MF,Defensive_Midfielder,62,61,50,55,62,59,69
tristancrama_FRA,Tristan Crama,France,Exeter City,DF,Centre_Back,62,59,31,46,53,62,65
charliecrew_WAL,Charlie Crew,Wales,Leeds United,MF,Defensive_Midfielder,62,64,33,57,61,57,59
federicocristoforo_URU,Federico Cristoforo,Uruguay,S. Ameliano,GK,Goalkeeper,62,60,60,63,64,27,66
joancruz_CHI,Joan Cruz,Chile,Everton,MF,Attacking_Midfielder,62,66,58,60,65,23,42
victorcuellar_BOL,Victor Cuellar,Bolivia,The Strongest,MF,Central_Midfielder,62,65,57,59,60,54,62
francescod'alessio_ITA,Francesco D'Alessio,Italy,Cittadella,MF,Central_Midfielder,62,63,46,62,64,58,54
cipriano_BRA,Cipriano,Brazil,APOEL FC,DF,Centre_Back,62,59,36,41,45,60,72
silva_BRA,Silva,Brazil,Yverdon Sport FC,MF,Defensive_Midfielder,62,69,47,60,60,59,63
adamdaghim_DEN,Adam Daghim,Denmark,RB Salzburg,FW,Striker,62,81,58,53,67,50,65
christiandallemura_ITA,Christian Dalle Mura,Italy,Cosenza,DF,Centre_Back,62,55,30,45,42,65,61
mattydaly_ENG,Matty Daly,England,Harrogate Town,MF,Attacking_Midfielder,62,65,57,61,63,53,58
dawda_SPA,Dawda,Spain,CD Tenerife,MF,Side_Midfielder,62,72,58,60,63,30,53
emmanueldanso_GHA,Emmanuel Danso,Ghana,Strømsgodset IF,MF,Defensive_Midfielder,62,73,39,59,65,58,53
rikudanzaki_JAP,Riku Danzaki,Japan,Western United,MF,Side_Midfielder,62,80,56,56,64,29,53
gabrieldavid_ROM,Gabriel David,Romania,FC Botoșani,MF,Central_Midfielder,62,72,57,59,65,48,61
archiedavies_ENG,Archie Davies,England,Carlisle United,DF,Right_Back,62,72,41,57,60,56,64
ronaldodejesus_PAR,Ronaldo De Jesus,Paraguay,Cerro Porteño,DF,Centre_Back,62,52,38,47,46,61,69
geovanejesus_BRA,Geovane Jesus,Brazil,FC Dallas,DF,Right_Back,62,81,39,44,58,60,63
tikadejonge_NET,Tika de Jonge,Netherlands,FC Groningen,MF,Side_Midfielder,62,68,57,62,62,31,42
tibedevlieger_BEL,Tibe De Vlieger,Belgium,KAA Gent,MF,Attacking_Midfielder,62,67,67,63,64,36,41
ryandelaney_IRE,Ryan Delaney,Ireland,Swindon Town,DF,Centre_Back,62,48,28,42,41,61,75
jacopodesogus_ITA,Jacopo Desogus,Italy,Cittadella,MF,Attacking_Midfielder,62,76,61,58,69,28,49
adamdevine_SCO,Adam Devine,Scotland,Rangers,DF,Right_Back,62,65,44,54,63,56,61
dawsondevoy_IRE,Dawson Devoy,Ireland,Bohemians,MF,Central_Midfielder,62,63,54,61,63,56,63
lautarodilollo_ARG,Lautaro Di Lollo,Argentina,Boca Juniors,DF,Centre_Back,62,61,30,37,36,63,70
fabiodimichelesanchez_GER,Fabio Di Michele Sanchez,Germany,Braunschweig,DF,Left_Back,62,75,35,54,60,57,66
alandipippa_ARG,Alan Di Pippa,Argentina,Cerro Largo,MF,Defensive_Midfielder,62,63,41,57,56,58,60
cheickmamadoudiabate_COT,Cheick Mamadou Diabate,Cote d'Ivoire,Wolfsberger AC,DF,Centre_Back,62,68,27,41,40,63,62
pedrodiaz_PER,Pedro Diaz,Peru,ADT,GK,Goalkeeper,62,60,63,61,60,35,62
carlosdiaz_VEN,Carlos Diaz,Venezuela,Metropolitanos,DF,Centre_Back,62,55,25,46,43,62,62
timotheedieng_FRA,Timothee Dieng,France,Gillingham,MF,Central_Midfielder,62,52,56,58,59,61,78
daandierckx_BEL,Daan Dierckx,Belgium,Standard Liège,DF,Centre_Back,62,53,31,47,50,62,62
oumardiouf_SEN,Oumar Diouf,Senegal,Çaykur Rizespor,FW,Striker,62,73,64,51,59,24,54
jamesdonachie_AUS,James Donachie,Australia,Western United,DF,Centre_Back,62,47,32,48,43,61,74
mariandraghiceanu_ROM,Marian Draghiceanu,Romania,Sepsi OSK,MF,Attacking_Midfielder,62,69,55,61,64,29,48
freddiedraper_ENG,Freddie Draper,England,Lincoln City,FW,Striker,62,63,60,51,60,34,76
jeddrew_AUS,Jed Drew,Australia,Macarthur FC,MF,Side_Midfielder,62,90,53,53,62,40,65
diegoduarte_PAR,Diego Duarte,Paraguay,Club Nacional,FW,Striker,62,72,65,48,62,18,60
razvanducan_ROM,Razvan Ducan,Romania,Farul Constanța,GK,Goalkeeper,62,62,60,64,64,33,60
olivierdumont_BEL,Olivier Dumont,Belgium,STVV,MF,Central_Midfielder,62,63,48,65,65,54,55
marcoehmann_ROM,Marco Ehmann,Romania,Stal Mielec,DF,Centre_Back,62,78,25,39,46,58,72
kaieisele_GER,Kai Eisele,Germany,Unterhaching,GK,Goalkeeper,62,65,61,61,64,19,60
omarelsawy_ROM,Omar El Sawy,Romania,Sepsi OSK,MF,Attacking_Midfielder,62,80,55,58,67,33,46
callanelliot_NEW,Callan Elliot,New Zealand,Auckland FC,DF,Right_Back,62,76,48,57,64,54,64
mariuselvius_DEN,Marius Elvius,Denmark,Vejle Boldklub,DF,Right_Back,62,79,54,55,63,55,69
oleenersen_NOR,Ole Enersen,Norway,Strømsgodset IF,FW,Left_Winger,62,88,47,56,65,47,60
martinens_GER,Martin Ens,Germany,SC Paderborn 07,DF,Centre_Back,62,64,40,53,56,61,65
timerlandsson_SWE,Tim Erlandsson,Sweden,Halmstads BK,GK,Goalkeeper,62,58,63,72,59,29,60
leeerwin_SCO,Lee Erwin,Scotland,HJK Helsinki,FW,Striker,62,67,61,51,61,27,63
josueescartin_FRA,Josue Escartin,France,Red Star FC,DF,Centre_Back,62,62,30,46,44,63,61
marcoesteban_SPA,Marco Esteban,Spain,R. Oviedo,DF,Centre_Back,62,65,25,53,58,61,62
connorevans_WAL,Connor Evans,Wales,MK Dons,MF,Central_Midfielder,62,74,60,60,64,56,62
junioreyamba_SWI,Junior Eyamba,Switzerland,Śląsk Wrocław,FW,Striker,62,62,60,54,58,36,67
imohezekiel_NIG,Imoh Ezekiel,Nigeria,UTA Arad,FW,Striker,62,57,63,59,65,30,56
mofaal_GAM,Mo Faal,Gambia,Wrexham,FW,Striker,62,73,59,44,61,24,70
aslakfalch_NOR,Aslak Falch,Norway,FK Haugesund,GK,Goalkeeper,62,62,60,57,63,35,60
jeanfalconi_PER,Jean Falconi,Peru,ADT,DF,Right_Back,62,65,26,51,57,58,58
muathfaqihi_SAU,Muath Faqihi,Saudi Arabia,Al Ittihad,DF,Left_Back,62,75,35,48,55,58,70
christianmarques_POR,Christian Marques,Portugal,Yverdon Sport FC,DF,Centre_Back,62,52,37,53,49,64,60
nehemiahfernandez_FRA,Nehemiah Fernandez,France,USL Dunkerque,DF,Centre_Back,62,59,36,51,53,61,64
jesusfernandez_SPA,Jesus Fernandez,Spain,Politehnica Iași,GK,Goalkeeper,62,61,64,58,59,48,58
diegoferraresso_BUL,Diego Ferraresso,Bulgaria,FC Gloria Buzău,DF,Left_Back,62,63,25,55,62,58,67
marceloferreira_PAR,Marcelo Ferreira,Paraguay,Sportivo Luqueño,FW,Striker,62,51,63,54,63,25,64
nunomatos_POR,Nuno Matos,Portugal,SC Braga,DF,Centre_Back,62,56,26,28,39,66,63
nickfichtinger_NET,Nick Fichtinger,Netherlands,PEC Zwolle,MF,Central_Midfielder,62,61,50,60,63,55,59
marcelofilla_CHI,Marcelo Filla,Chile,Cobresal,DF,Right_Back,62,71,28,57,61,57,58
jonathanfischer_DEN,Jonathan Fischer,Denmark,Fredrikstad FK,GK,Goalkeeper,62,64,63,62,63,24,65
franchescoflores_PER,Franchesco Flores,Peru,UCV,MF,Attacking_Midfielder,62,67,59,60,63,37,46
mattyfoulds_ENG,Matty Foulds,England,Harrogate Town,DF,Left_Back,62,69,36,56,56,58,71
melkamufrauendorf_GER,Melkamu Frauendorf,Germany,Hannover 96 II,MF,Side_Midfielder,62,85,50,53,64,22,48
orrinmckinzegaines_UNI,Orrin McKinze Gaines,United States,Houston Dynamo,MF,Side_Midfielder,62,89,55,53,62,26,56
seangannon_IRE,Sean Gannon,Ireland,Shelbourne,DF,Right_Back,62,59,51,54,58,61,67
garygardner_ENG,Gary Gardner,England,Cambridge Utd,MF,Central_Midfielder,62,49,63,65,60,64,68
sekougassama_MAL,Sekou Gassama,Mali,Al Ain FC,MF,Attacking_Midfielder,62,72,55,58,62,34,47
filimongerezgiher_GER,Filimon Gerezgiher,Germany,SV Elversberg,MF,Side_Midfielder,62,79,57,56,64,36,61
andreigheorghita_ROM,Andrei Gheorghita,Romania,Politehnica Iași,MF,Side_Midfielder,62,72,57,56,66,33,57
liamgibson_ENG,Liam Gibson,England,Harrogate Town,DF,Centre_Back,62,68,35,53,57,61,68
diegogil_VEN,Diego Gil,Venezuela,Carabobo FC,GK,Goalkeeper,62,62,60,58,62,33,60
alexgilliead_ENG,Alex Gilliead,England,Shrewsbury,MF,Central_Midfielder,62,73,56,58,64,57,73
zakgilsenan_IRE,Zak Gilsenan,Ireland,Blackburn Rovers,MF,Side_Midfielder,62,72,53,59,66,41,43
romeogiovannini_ITA,Romeo Giovannini,Italy,Modena,MF,Attacking_Midfielder,62,75,62,59,64,36,54
stefanogirelli_ITA,Stefano Girelli,Italy,Sampdoria,MF,Central_Midfielder,62,63,48,57,67,50,46
anthonyglennon_ENG,Anthony Glennon,England,Newport County,DF,Left_Back,62,75,47,61,60,54,68
alangomez_PAR,Alan Gomez,Paraguay,Club Nacional,FW,Striker,62,63,61,54,60,32,59
christiangomis_SEN,Christian Gomis,Senegal,FC Winterthur,FW,Striker,62,73,64,47,61,27,51
tidiamgomis_FRA,Tidiam Gomis,France,SM Caen,MF,Side_Midfielder,62,75,52,54,68,25,49
tarasgomulka_AUS,Taras Gomulka,Australia,Perth Glory,MF,Defensive_Midfielder,62,65,52,59,59,59,64
bengoodliffe_ENG,Ben Goodliffe,England,Colchester,DF,Centre_Back,62,54,25,42,45,60,78
owengoodman_ENG,Owen Goodman,England,AFC Wimbledon,GK,Goalkeeper,62,64,59,64,64,38,59
kellangordon_ENG,Kellan Gordon,England,Notts County,DF,Right_Back,62,80,50,55,60,55,66
kaidegordon_ENG,Kaide Gordon,England,Norwich,FW,Right_Winger,62,71,57,54,67,25,44
felixgottlicher_GER,Felix Gottlicher,Germany,Hannover 96 II,DF,Centre_Back,62,60,30,37,47,60,72
gori_SPA,Gori,Spain,Real Zaragoza,MF,Central_Midfielder,62,73,56,60,66,57,60
kierangreen_ENG,Kieran Green,England,Grimsby Town,MF,Defensive_Midfielder,62,62,47,51,57,58,72
aarongreene_IRE,Aaron Greene,Ireland,Shamrock Rovers,FW,Striker,62,76,61,54,61,41,68
dragosgrigore_ROM,Dragos Grigore,Romania,FC Gloria Buzău,DF,Centre_Back,62,36,54,54,43,61,62
jamiegrimes_ENG,Jamie Grimes,England,Chesterfield,DF,Centre_Back,62,52,28,44,43,61,71
gucao_CHI,Gu Cao,China,Henan FC,DF,Centre_Back,62,35,40,44,57,64,58
theoguivarch_FRA,Theo Guivarch,France,Clermont Foot 63,GK,Goalkeeper,62,61,59,60,65,38,61
denizgul_SWE,Deniz Gul,Sweden,FC Porto,FW,Striker,62,65,61,48,60,25,64
serhat-semihguler_GER,Serhat-Semih Guler,Germany,Viktoria Köln,FW,Striker,62,81,61,46,61,32,64
guohao_CHI,Guo Hao,China,Tianjin JMT FC,MF,Defensive_Midfielder,62,66,39,54,64,58,69
guoquanbo_CHI,Guo Quanbo,China,Meizhou Hakka,GK,Goalkeeper,62,59,58,56,65,51,61
musagurbanli_AZE,Musa Gurbanli,Azerbaijan,Qarabağ FK,FW,Striker,62,69,63,42,61,22,63
yahavgurfinkel_ISR,Yahav Gurfinkel,Israel,Rongcheng FC,DF,Left_Back,62,71,35,44,60,55,59
jhohangutierrez_BOL,Jhohan Gutierrez,Bolivia,The Strongest,GK,Goalkeeper,62,63,60,62,62,50,61
juangutierrez_SPA,Juan Gutierrez,Spain,CD Mirandés,DF,Centre_Back,62,61,29,39,42,63,67
santiagoguzman_URU,Santiago Guzman,Uruguay,Wanderers,MF,Side_Midfielder,62,66,58,62,64,51,60
stephenannorgyamfi_GHA,Stephen Annor Gyamfi,Ghana,Houston Dynamo,FW,Striker,62,76,64,53,57,25,55
mohamedhafid_MOR,Mohamed Hafid,Morocco,SM Caen,MF,Attacking_Midfielder,62,69,56,61,67,57,52
romariohajrulla_ALB,Romario Hajrulla,Albania,Energie Cottbus,FW,Striker,62,69,61,56,61,37,66
ronanhale_IRE,Ronan Hale,Ireland,Ross County,FW,Striker,62,72,62,54,63,26,60
connorhall_ENG,Connor Hall,England,Port Vale,DF,Centre_Back,62,47,27,39,42,61,77
denzelhall_NET,Denzel Hall,Netherlands,sc Heerenveen,DF,Right_Back,62,75,44,47,59,58,65
tyresehall_ENG,Tyrese Hall,England,Spurs,MF,Defensive_Midfielder,62,69,50,60,65,58,58
brianhamalainen_DEN,Brian Hamalainen,Denmark,Lyngby BK,DF,Centre_Back,62,59,55,64,63,61,70
micahhamilton_ENG,Micah Hamilton,England,Middlesbrough,FW,Left_Winger,62,75,61,56,65,29,49
fredrikhammar_SWE,Fredrik Hammar,Sweden,Hammarby IF,MF,Central_Midfielder,62,66,54,58,65,58,71
saidhamulic_BOS,Said Hamulic,Bosnia-Herzegovina,Widzew Łódź,FW,Striker,62,75,59,57,62,27,64
omerhanin_ISR,Omer Hanin,Israel,SV Waldhof,GK,Goalkeeper,62,66,57,58,64,34,59
isakhansen-aaroen_NOR,Isak Hansen-Aaroen,Norway,SV Werder Bremen,MF,Attacking_Midfielder,62,70,50,60,68,47,50
rileyharbottle_ENG,Riley Harbottle,England,AFC Wimbledon,DF,Centre_Back,62,67,29,45,49,61,73
conradharder_DEN,Conrad Harder,Denmark,Sporting CP,FW,Striker,62,74,61,47,63,23,60
kianharratt_ENG,Kian Harratt,England,Fleetwood Town,FW,Striker,62,75,59,40,61,23,68
abdullahhassoun_SAU,Abdullah Hassoun,Saudi Arabia,Al Qadisiyah,DF,Right_Back,62,74,40,50,59,57,70
hermanhaugen_NOR,Herman Haugen,Norway,Viking FK,DF,Right_Back,62,72,42,49,57,58,74
joshhawkes_ENG,Josh Hawkes,England,Tranmere Rovers,MF,Side_Midfielder,62,71,61,59,62,35,57
florianheister_GER,Florian Heister,Germany,Aleman. Aachen,DF,Right_Back,62,83,51,58,65,54,61
mustafaerhanhekimoglu_TUR,Mustafa Erhan Hekimoglu,Turkey,Beşiktaş,FW,Striker,62,64,60,50,61,27,58
andreashelmersen_NOR,Andreas Helmersen,Norway,FK Bodø/Glimt,FW,Striker,62,70,61,47,60,29,73
ewanhenderson_SCO,Ewan Henderson,Scotland,K. Beerschot VA,MF,Attacking_Midfielder,62,58,57,64,62,47,51
axelhenriksson_SWE,Axel Henriksson,Sweden,GAIS,MF,Central_Midfielder,62,60,57,61,62,52,59
rushianhepburn-murphy_ENG,Rushian Hepburn-Murphy,England,Crawley Town,FW,Striker,62,90,62,49,66,25,41
wilberthernandez_VEN,Wilbert Hernandez,Venezuela,Caracas FC,GK,Goalkeeper,62,64,58,62,60,22,62
bodehidalgo_UNI,Bode Hidalgo,United States,Real Salt Lake,DF,Right_Back,62,77,43,45,66,58,58
jackhingert_SRI,Jack Hingert,Sri Lanka,Brisbane Roar,DF,Right_Back,62,64,41,55,59,57,66
myleshippolyte_GRE,Myles Hippolyte,Grenada,AFC Wimbledon,DF,Left_Back,62,82,60,60,62,53,70
seanhoare_IRE,Sean Hoare,Ireland,Shamrock Rovers,DF,Centre_Back,62,37,35,49,48,62,70
arminhodzic_BOS,Armin Hodzic,Bosnia-Herzegovina,Hatayspor,MF,Defensive_Midfielder,62,64,47,58,57,61,67
yoavhofmeister_ISR,Yoav Hofmeister,Israel,Korona Kielce,MF,Defensive_Midfielder,62,63,37,51,59,60,69
gavanholohan_IRE,Gavan Holohan,Ireland,Crawley Town,MF,Central_Midfielder,62,68,58,59,63,54,68
kevinholt_SCO,Kevin Holt,Scotland,Dundee United,DF,Centre_Back,62,58,33,50,56,61,70
felixholzhacker_AUS,Felix Holzhacker,Austria,Grazer AK,DF,Left_Back,62,59,57,59,61,60,60
josuehomawoo_TOG,Josue Homawoo,Togo,FC Dinamo 1948,DF,Centre_Back,62,71,30,44,46,58,76
willhondermarck_CON,Will Hondermarck,Congo,Northampton,MF,Central_Midfielder,62,78,53,58,65,59,66
hongsihoo_KOR,Hong Si Hoo,"Korea, South",Incheon United,FW,Right_Winger,62,83,57,56,65,30,59
lucahoole_WAL,Luca Hoole,Wales,Shrewsbury,DF,Right_Back,62,72,32,54,59,58,67
mattishoppe_GER,Mattis Hoppe,Germany,FC Ingolstadt 04,DF,Right_Back,62,71,45,54,62,56,56
erichottmann_GER,Eric Hottmann,Germany,Jahn Regensburg,FW,Striker,62,65,59,53,60,26,70
cameronhowieson_NEW,Cameron Howieson,New Zealand,Auckland FC,MF,Central_Midfielder,62,70,59,61,62,54,67
andreahristov_BUL,Andrea Hristov,Bulgaria,Cosenza,DF,Centre_Back,62,64,40,46,48,59,72
huruibao_CHI,Hu Ruibao,China,SZ Peng City,DF,Centre_Back,62,71,30,47,55,61,67
denverhume_ENG,Denver Hume,England,Grimsby Town,DF,Left_Back,62,79,37,55,63,57,61
fabricioiacovich_ARG,Fabricio Iacovich,Argentina,Estudiantes,GK,Goalkeeper,62,62,60,61,64,48,59
dragosiancu_ROM,Dragos Iancu,Romania,FC Hermannstadt,MF,Side_Midfielder,62,72,55,58,59,58,57
melihibrahimoglu_TUR,Melih Ibrahimoglu,Turkey,Konyaspor,MF,Central_Midfielder,62,70,51,59,68,45,55
arijonibrahimovic_GER,Arijon Ibrahimovic,Germany,FC Bayern München,FW,Left_Winger,62,59,62,56,67,26,48
burakince_TUR,Burak Ince,Turkey,Śląsk Wrocław,MF,Side_Midfielder,62,75,50,55,69,30,51
cesaringa_PER,Cesar Inga,Peru,ADT,DF,Left_Back,62,62,30,53,57,59,57
daneingham_NEW,Dane Ingham,New Zealand,Newcastle Jets,DF,Right_Back,62,86,47,54,60,52,79
clintirwin_UNI,Clint Irwin,United States,Minnesota United,GK,Goalkeeper,62,62,62,63,62,46,62
jesperisaksen_NOR,Jesper Isaksen,Norway,Kristiansund BK,MF,Central_Midfielder,62,69,50,60,61,58,65
taofeekismaheel_NIG,Taofeek Ismaheel,Nigeria,Górnik Zabrze,FW,Left_Winger,62,82,58,50,68,25,45
catalinitu_ROM,Catalin Itu,Romania,Politehnica Iași,MF,Central_Midfielder,62,66,58,58,60,59,71
benjackson_ENG,Ben Jackson,England,Barrow,DF,Left_Back,62,72,43,53,61,55,61
michaeljacobs_ENG,Michael Jacobs,England,Chesterfield,MF,Side_Midfielder,62,62,60,62,65,48,54
jeremyjacquet_FRA,Jeremy Jacquet,France,Clermont Foot 63,DF,Centre_Back,62,64,31,47,52,61,66
diallangjaiyesimi_ENG,Diallang Jaiyesimi,England,Leyton Orient,MF,Side_Midfielder,62,91,54,57,63,50,58
konradjalocha_POL,Konrad Jalocha,Poland,Stal Mielec,GK,Goalkeeper,62,60,61,70,58,28,68
deanjames_NET,Dean James,Netherlands,Go Ahead Eagles,DF,Left_Back,62,77,29,50,56,60,59
jangseongwon_KOR,Jang Seong Won,"Korea, South",Daegu FC,DF,Right_Back,62,74,46,52,60,57,69
budimirjanosevic_SER,Budimir Janosevic,Serbia,AIK,GK,Goalkeeper,62,61,62,55,63,23,63
alassanajatta_GAM,Alassana Jatta,Gambia,Notts County,FW,Striker,62,53,59,48,60,34,67
mattjay_ENG,Matt Jay,England,Colchester,MF,Attacking_Midfielder,62,79,59,60,66,33,48
dominicjefferies_WAL,Dominic Jefferies,Wales,Lincoln City,MF,Central_Midfielder,62,73,55,60,64,59,70
connorjennings_ENG,Connor Jennings,England,Tranmere Rovers,FW,Striker,62,60,62,56,61,48,70
sandeshjhingan_IND,Sandesh Jhingan,India,FC Goa,DF,Centre_Back,62,53,33,42,39,61,77
jijiabao_CHI,Ji Jiabao,China,Qingdao W. Coast,GK,Goalkeeper,62,59,60,56,69,16,58
juandavidjimenez_COL,Juan David Jimenez,Colombia,Técnico U.,MF,Defensive_Midfielder,62,58,41,54,59,60,59
hectorjimenez_UNI,Hector Jimenez,United States,Austin FC,DF,Right_Back,62,57,58,62,62,60,62
nestorjimenez_VEN,Nestor Jimenez,Venezuela,Caracas FC,FW,Striker,62,65,62,49,65,24,49
jinseonguk_KOR,Jin Seong Uk,"Korea, South",Jeju United,FW,Striker,62,68,61,53,65,28,70
alexandrujipa_ROM,Alexandru Jipa,Romania,FC Gloria Buzău,MF,Side_Midfielder,62,80,50,54,62,50,63
josungjoon_KOR,Jo Sung Joon,"Korea, South",Pohang Steelers,FW,Right_Winger,62,81,54,54,65,31,58
alexanderjohansson_SWE,Alexander Johansson,Sweden,Mjällby AIF,FW,Striker,62,71,59,57,63,50,71
ryanjohnson_NOR,Ryan Johnson,Northern Ireland,AFC Wimbledon,DF,Centre_Back,62,69,24,43,52,62,71
levontejohnson_CAN,Levonte Johnson,Canada,Whitecaps FC,MF,Side_Midfielder,62,73,61,52,64,42,68
jamesjones_SCO,James Jones,Scotland,Wrexham,MF,Central_Midfielder,62,67,58,60,64,56,64
prestonjudd_UNI,Preston Judd,United States,SJ Earthquakes,FW,Striker,62,66,63,41,54,20,68
jungdongyoon_KOR,Jung Dong Yoon,"Korea, South",Incheon United,DF,Right_Back,62,69,41,56,56,55,65
marcjurado_SPA,Marc Jurado,Spain,RCD Espanyol,DF,Right_Back,62,74,49,62,65,57,55
matthewjurman_AUS,Matthew Jurman,Australia,Macarthur FC,DF,Centre_Back,62,33,35,46,42,60,78
miloszkalahur_POL,Milosz Kalahur,Poland,Lechia Gdańsk,DF,Left_Back,62,75,31,53,63,58,55
abdoulayekamara_GUI,Abdoulaye Kamara,Guinea,Portsmouth,MF,Central_Midfielder,62,67,43,60,67,58,65
floriankamberi_ALB,Florian Kamberi,Albania,Politehnica Iași,FW,Striker,62,66,62,56,60,36,67
georgioskanellopoulos_GRE,Georgios Kanellopoulos,Greece,HJK Helsinki,MF,Central_Midfielder,62,69,55,60,66,46,57
kangyoongu_KOR,Kang Yoon Gu,"Korea, South",Ulsan Hyundai,MF,Side_Midfielder,62,68,49,60,63,35,59
kangsangyoon_KOR,Kang Sang Yoon,"Korea, South",Suwon FC,MF,Central_Midfielder,62,72,51,58,65,53,57
juliankania_GER,Julian Kania,Germany,Arminia Bielefeld,FW,Striker,62,65,63,47,58,25,61
danielkarlsbakk_NOR,Daniel Karlsbakk,Norway,sc Heerenveen,FW,Striker,62,78,57,50,62,27,67
markusseehusenkarlsbakk_NOR,Markus Seehusen Karlsbakk,Norway,Lillestrøm SK,MF,Side_Midfielder,62,72,59,57,66,51,59
lirimkastrati_KOS,Lirim Kastrati,Kosovo,Widzew Łódź,DF,Right_Back,62,66,40,52,55,59,63
denniskaygin_GER,Dennis Kaygin,Germany,SK Rapid,MF,Attacking_Midfielder,62,71,62,63,63,41,57
joshuakayode_IRE,Joshua Kayode,Ireland,Shrewsbury,FW,Striker,62,73,60,52,60,23,66
georgiekelly_IRE,Georgie Kelly,Ireland,Carlisle United,FW,Striker,62,60,62,48,55,22,72
ciarankelly_IRE,Ciaran Kelly,Ireland,Bradford City,DF,Centre_Back,62,55,34,46,48,60,75
jeremykelly_UNI,Jeremy Kelly,United States,Crawley Town,MF,Side_Midfielder,62,75,45,55,63,56,65
omarikellyman_ENG,Omari Kellyman,England,Chelsea,MF,Attacking_Midfielder,62,64,59,60,65,43,57
kristofferkhazeni_SWE,Kristoffer Khazeni,Sweden,IFK Norrköping,MF,Central_Midfielder,62,79,58,63,67,45,66
daniilkhudyakov_RUS,Daniil Khudyakov,Russia,SK Sturm Graz,GK,Goalkeeper,62,60,59,65,66,40,61
kimminjun_KOR,Kim Min Jun,"Korea, South",Ulsan Hyundai,FW,Right_Winger,62,79,57,58,63,29,68
kimjunho_KOR,Kim Jun Ho,"Korea, South",Gimcheon Sangmu,MF,Defensive_Midfielder,62,63,46,57,56,58,58
kimjungmin_KOR,Kim Jung Min,"Korea, South",Jeju United,MF,Central_Midfielder,62,56,54,62,60,55,63
kimkangsan_KOR,Kim Kang San,"Korea, South",Gimcheon Sangmu,DF,Centre_Back,62,67,34,38,47,63,71
kimjisoo_KOR,Kim Ji Soo,"Korea, South",Brentford,DF,Centre_Back,62,51,24,43,34,62,69
kimchan_KOR,Kim Chan,"Korea, South",Gimcheon Sangmu,FW,Striker,62,75,61,37,57,18,70
kimhangil_KOR,Kim Han Gil,"Korea, South",GwangJu FC,MF,Side_Midfielder,62,79,54,50,64,38,66
liamkinsella_IRE,Liam Kinsella,Ireland,Cheltenham Town,MF,Central_Midfielder,62,66,52,57,63,58,72
lukasklemenz_POL,Lukas Klemenz,Poland,GKS Katowice,DF,Centre_Back,62,57,25,38,36,60,75
niklasklinger_GER,Niklas Klinger,Germany,VfL Wolfsburg,GK,Goalkeeper,62,59,60,63,64,33,60
komyeongseok_KOR,Ko Myeong Seok,"Korea, South",Daegu FC,DF,Centre_Back,62,71,32,47,46,59,75
arifkocaman_TUR,Arif Kocaman,Turkey,Kayserispor,DF,Centre_Back,62,57,36,42,55,63,63
lennartkoerdt_GER,Lennart Koerdt,Germany,VfL Bochum 1848,MF,Attacking_Midfielder,62,58,52,65,65,48,49
aliyavuzkol_TUR,Ali Yavuz Kol,Turkey,Adana Demirspor,FW,Striker,62,75,61,56,64,22,61
niklaskolbe_GER,Niklas Kolbe,Germany,SSV Ulm 1846,DF,Centre_Back,62,61,25,38,38,63,69
kevinkomar_POL,Kevin Komar,Poland,Puszcza,GK,Goalkeeper,62,66,58,59,62,28,64
josuekongolo_BEL,Josue Kongolo,Belgium,KRC Genk,DF,Centre_Back,62,68,29,46,44,61,65
timokonigsmann_GER,Timo Konigsmann,Germany,SV Sandhausen,GK,Goalkeeper,62,65,58,46,68,48,62
kortajarena_SPA,Kortajarena,Spain,SD Huesca,MF,Central_Midfielder,62,61,59,65,64,45,60
pritamkotal_IND,Pritam Kotal,India,Kerala Blasters,DF,Centre_Back,62,67,40,47,52,61,78
kyliankouassi_ENG,Kylian Kouassi,England,Salford City,FW,Striker,62,75,60,48,62,34,68
billykoumetio_FRA,Billy Koumetio,France,Dundee FC,DF,Centre_Back,62,58,32,43,45,60,71
mustafakourouma_GER,Mustafa Kourouma,Germany,Rot-Weiss Essen,DF,Centre_Back,62,75,32,44,47,63,61
elijahkrahn_GER,Elijah Krahn,Germany,Saarbrücken,MF,Defensive_Midfielder,62,57,39,57,63,59,59
jankronig_SWI,Jan Kronig,Switzerland,FC Sion,DF,Centre_Back,62,67,30,42,50,61,69
oscarkrusnell_SWE,Oscar Krusnell,Sweden,FK Haugesund,DF,Left_Back,62,78,39,56,59,56,60
